customer_id,age,location,gender,credit_score,membership_length,balance,payment_method,num_products,has_broadband,has_tv,broadband_bundle,tv_bundle,num_support_calls,churn
44627,66.0,Connacht,female,798,1,739.075,CreditCard,1,False,True,,Basic,2,1
45831,44.0,Leinster,Female,664,107,0.0,DirectDebit,1,True,False,1GB,,8,1
72574,39.0,Ulster,Female,548,72,477.74,DirectDebit,1,True,False,500Mbps,,6,1
93873,41.0,Ulster,Male,572,62,0.0,DirectDebit,1,True,False,500Mbps,,1,1
92506,43.0,Leinster,female,635,63,0.0,DirectDebit,3,True,True,500Mbps,Basic,2,1
39221,61.0,Leinster,Male,756,1,731.8125,DirectDebit,1,False,True,,Premium,5,1
84915,42.0,Leinster,Male,723,1,379.58,DirectDebit,1,False,True,,Premium,0,1
25013,58.0,Leinster,Male,626,51,0.0,CreditCard,1,True,False,500Mbps,,7,1
98030,43.0,Munster,Female,664,129,695.95,DirectDebit,1,True,False,500Mbps,,3,1
14581,37.0,Leinster,Male,690,12,560.23,CreditCard,2,True,True,1GB,Premium,1,1
52510,31.0,Connacht,Female,703,1,0.0,CreditCard,1,True,False,500Mbps,,0,1
44492,51.0,Leinster,Male,562,13,635.2624999999999,CreditCard,1,False,True,,Premium,2,1
47092,51.0,Leinster,female,725,13,0.0,DirectDebit,1,True,False,1GB,,2,1
96488,37.0,Ulster,Female,705,46,668.2625,DirectDebit,2,True,True,1GB,Premium,0,1
90149,48.0,Connacht,Male,737,51,817.18,CreditCard,2,True,True,500Mbps,Basic,1,1
68965,43.0,Ulster,Male,591,12,0.0,CreditCard,4,True,True,1GB,Premium,3,1
68547,45.0,Munster,Male,742,46,532.2,DirectDebit,2,True,True,1GB,Premium,6,1
72596,40.0,Leinster,Male,765,12,821.2874999999999,DirectDebit,1,False,True,,Premium,1,1
75631,44.0,Munster,Female,503,12,888.3499999999999,CreditCard,1,True,False,500Mbps,,4,1
45304,42.0,Leinster,Female,712,82,666.3625000000001,CreditCard,3,True,True,500Mbps,Basic,9,1
27423,54.0,Leinster,Male,704,24,0.0,DirectDebit,1,False,True,,Basic,3,1
69380,53.0,Munster,Female,473,24,469.75,DirectDebit,1,True,False,2GB,,3,1
52316,58.0,Leinster,Female,607,99,0.0,CreditCard,1,True,False,500Mbps,,1,1
77940,44.0,Connacht,female,760,106,394.45,DirectDebit,1,False,True,,Premium,1,1
41910,40.0,Munster,Female,463,1,627.97,DirectDebit,2,True,True,1GB,Premium,2,1
67934,50.0,Leinster,Female,804,105,722.3000000000001,DirectDebit,1,False,True,,Basic,10,1
17136,49.0,Munster,Female,676,1,534.75,DirectDebit,1,False,True,,Premium,1,1
97935,55.0,Munster,M,732,111,588.3874999999999,DirectDebit,3,True,True,1GB,Basic,2,1
97422,43.0,Munster,Male,596,67,440.29,CC,1,True,False,1GB,,0,1
54087,51.0,Leinster,Male,631,13,0.0,DirectDebit,1,True,False,1GB,,6,1
86990,52.0,Leinster,Female,520,12,781.775,CreditCard,1,True,False,500Mbps,,0,1
86175,43.0,Ulster,Female,683,39,0.0,DirectDebit,3,True,True,1GB,Basic,6,1
87699,35.0,Leinster,Female,665,13,0.0,CC,3,True,True,1GB,Basic,1,1
99965,45.0,Connacht,female,663,1,0.0,DirectDebit,1,True,False,1GB,,1,1
21337,32.0,Munster,Male,732,88,666.1,DD,1,True,False,1GB,,1,1
59133,50.0,Munster,Male,512,1,588.06,DirectDebit,1,False,True,,Premium,3,1
28804,43.0,Munster,Female,571,38,685.2625,DirectDebit,3,True,True,2GB,Premium,5,1
73244,30.0,Connacht,Male,604,63,0.0,DirectDebit,1,True,False,500Mbps,,5,1
92015,46.0,Leinster,Male,576,1,749.2375,DirectDebit,1,False,True,,Basic,1,1
4175,43.0,Ulster,male,746,37,0.0,CreditCard,1,False,True,,Basic,1,1
44249,39.0,Ulster,Female,659,1,0.0,DirectDebit,1,True,False,500Mbps,,1,1
41480,23.0,Leinster,male,799,107,0.0,DirectDebit,1,True,False,500Mbps,,8,1
19340,37.0,Leinster,Female,487,119,0.0,CreditCard,1,False,True,,Premium,1,1
53528,48.0,Munster,Female,660,103,548.95,CreditCard,2,True,True,1GB,Basic,3,1
22518,62.0,Leinster,Female,592,34,0.0,DirectDebit,1,False,True,,Basic,0,1
548,29.0,Leinster,Female,729,12,265.9875,DirectDebit,3,True,True,2GB,Basic,8,1
74932,49.0,Leinster,Female,784,87,138.33,CreditCard,1,True,False,500Mbps,,1,1
18808,57.0,Munster,Female,503,52,511.62,DirectDebit,1,True,False,1GB,,0,1
16364,28.0,Leinster,Female,709,47,0.0,DirectDebit,2,True,True,500Mbps,Basic,5,1
10393,46.0,Munster,Male,670,59,586.35,DirectDebit,1,True,False,1GB,,3,1
43994,46.0,Munster,Male,793,23,536.72,DirectDebit,4,True,True,500Mbps,Basic,0,1
41782,52.0,Leinster,Female,709,25,266.89,DirectDebit,1,True,False,500Mbps,,7,1
62239,38.0,Ulster,Female,625,102,453.5125,CreditCard,1,True,False,1GB,,1,1
8287,26.0,Leinster,Female,679,13,1120.6999999999998,DirectDebit,1,False,True,,Premium,1,1
38923,30.0,Connacht,Female,566,47,1039.1374999999998,DirectDebit,2,True,True,1GB,Basic,2,1
37269,58.0,Munster,Male,563,25,706.4749999999999,CreditCard,1,False,True,,Premium,2,1
4023,33.0,Ulster,Female,456,80,0.0,DirectDebit,1,False,True,,Premium,1,1
90576,41.0,Munster,Female,634,1,509.26,CreditCard,1,False,True,,Premium,1,1
10458,22.0,Leinster,Male,735,103,473.04,DirectDebit,1,True,False,500Mbps,,1,1
87636,43.0,Munster,Male,804,45,641.0,DirectDebit,1,False,True,,Premium,5,1
85670,36.0,Leinster,Female,420,49,0.0,DirectDebit,1,True,False,500Mbps,,1,1
79069,52.0,Munster,Male,786,37,899.3000000000001,DirectDebit,1,False,True,,Basic,1,1
22431,41.0,Connacht,Female,640,1,0.0,DirectDebit,1,False,True,,Premium,7,1
86270,36.0,Ulster,Male,651,63,850.45,CreditCard,2,True,True,2GB,Basic,1,1
89479,46.0,Connacht,Female,571,25,1245.0125,DirectDebit,1,False,True,,Premium,8,1
52695,41.0,Munster,Male,509,35,379.92,CreditCard,1,True,False,1GB,,2,1
36113,29.0,Ulster,Male,747,78,0.0,DirectDebit,1,False,True,,Basic,0,1
92925,35.0,Leinster,Male,652,50,0.0,DirectDebit,1,True,False,500Mbps,,5,1
49496,46.0,Munster,Male,428,26,759.85,DirectDebit,1,False,True,,Basic,1,1
89741,38.0,Munster,Female,524,12,648.8,DirectDebit,2,True,True,500Mbps,Premium,1,1
9657,24.0,Munster,Female,722,52,672.825,DirectDebit,1,True,False,500Mbps,,0,1
66379,41.0,Connacht,Male,617,36,345.46,DirectDebit,3,True,True,1GB,Basic,6,1
54453,45.0,Munster,Female,550,78,930.875,DirectDebit,1,False,True,,Premium,1,1
99828,,Leinster,Female,608,1,771.8375000000001,DirectDebit,1,True,False,500Mbps,,0,1
96733,30.0,Ulster,Male,759,62,0.0,DirectDebit,1,True,False,1GB,,9,1
5882,49.0,Leinster,Female,874,23,763.925,CreditCard,1,True,False,1GB,,0,1
57062,46.0,Leinster,male,661,1,1015.7,DirectDebit,1,True,False,500Mbps,,0,1
81946,45.0,Leinster,Male,581,1,691.875,DirectDebit,1,True,False,500Mbps,,0,1
67383,40.0,Connacht,Female,451,1,672.09,DirectDebit,1,True,False,500Mbps,,2,1
55721,36.0,Munster,Male,554,13,739.55,DirectDebit,1,True,False,1GB,,2,1
82627,47.0,Munster,Female,678,1,497.7,CreditCard,1,True,False,1GB,,7,1
4356,32.0,Connacht,Female,701,113,0.0,DirectDebit,1,True,False,1GB,,1,1
61550,37.0,Munster,Male,551,88,741.83,DirectDebit,1,True,False,500Mbps,,7,1
39778,52.0,Leinster,Male,677,38,0.0,DirectDebit,1,True,False,1GB,,1,1
63063,51.0,Munster,Male,692,88,0.0,DirectDebit,3,True,True,2GB,Premium,0,1
98699,33.0,Munster,Female,702,1,813.1624999999999,DirectDebit,1,False,True,,Premium,4,1
83385,44.0,Munster,Female,657,51,542.35,CreditCard,2,True,True,500Mbps,Premium,5,1
48055,52.0,Leinster,Male,549,1,0.0,DirectDebit,1,True,False,1GB,,0,1
48361,57.0,Connacht,Male,667,87,0.0,DirectDebit,1,False,True,,Premium,0,1
32117,28.0,Connacht,Female,682,1,1195.725,DirectDebit,1,False,True,,Premium,1,1
36515,52.0,Munster,Male,750,122,441.025,CC,1,False,True,,Basic,0,1
51646,49.0,Munster,Male,624,36,763.9625,DirectDebit,3,True,True,1GB,Basic,9,1
6808,44.0,Munster,Male,765,24,612.5875,DirectDebit,1,False,True,,Basic,1,1
28635,60.0,Munster,Female,663,58,791.0875,DirectDebit,2,True,True,1GB,Premium,2,1
4246,54.0,Munster,Male,401,92,508.55,DirectDebit,2,True,True,500Mbps,Premium,1,1
80303,41.0,Connacht,female,654,82,471.825,DirectDebit,1,True,False,1GB,,2,1
85345,33.0,Leinster,M,624,13,689.59,DirectDebit,2,True,True,1GB,Basic,0,1
67938,35.0,Leinster,Male,564,26,424.3375,DirectDebit,1,True,False,1GB,,1,1
99321,47.0,Connacht,Female,534,78,673.6374999999999,DirectDebit,1,False,True,,Premium,1,1
41911,45.0,Munster,male,574,117,627.0375,DirectDebit,1,False,True,,Premium,3,1
43673,32.0,Munster,Male,532,12,707.6125000000001,DirectDebit,1,False,True,,Basic,0,1
56616,23.0,Munster,female,557,49,620.5749999999999,DirectDebit,2,True,True,1GB,Basic,0,1
95713,60.0,Ulster,Female,830,12,540.0374999999999,DirectDebit,1,False,True,,Basic,1,1
97717,47.0,Connacht,Male,792,64,0.0,DirectDebit,1,False,True,,Premium,3,1
39576,54.0,Connacht,Female,580,82,0.0,DirectDebit,3,True,True,500Mbps,Premium,1,1
7498,57.0,Munster,Female,709,60,549.975,DirectDebit,1,False,True,,Premium,0,1
98811,37.0,Leinster,Female,642,112,0.0,DirectDebit,3,True,True,2GB,Premium,0,1
38761,39.0,Munster,Female,701,49,458.45,DirectDebit,4,True,True,1GB,Premium,5,1
54223,50.0,Leinster,Female,584,36,0.0,DirectDebit,1,False,True,,Basic,0,1
75317,32.0,Munster,Male,655,80,612.7750000000001,DirectDebit,1,True,False,500Mbps,,9,1
24470,59.0,Munster,Male,761,59,709.68,DirectDebit,1,True,False,2GB,,0,1
58946,30.0,Leinster,Female,724,23,0.0,DirectDebit,2,True,True,1GB,Premium,0,1
17853,56.0,Leinster,Female,584,61,0.0,DirectDebit,1,True,False,500Mbps,,6,1
56523,,Munster,Female,736,90,608.8000000000001,CC,1,True,False,2GB,,2,1
98958,50.0,Leinster,Male,759,1,981.8625,CreditCard,2,True,True,1GB,Premium,2,1
26544,35.0,Connacht,Female,752,34,560.33,DirectDebit,3,True,True,1GB,Premium,1,1
34089,50.0,Leinster,female,591,1,730.5124999999999,DirectDebit,1,False,True,,Basic,7,1
60616,53.0,Ulster,Male,703,50,665.675,CreditCard,1,False,True,,Basic,0,1
82206,43.0,Munster,Male,556,37,708.01,CreditCard,3,True,True,500Mbps,Basic,1,1
65944,50.0,Munster,Female,767,12,0.0,DirectDebit,1,False,True,,Basic,2,1
80323,63.0,Connacht,Male,630,13,686.4,DirectDebit,1,True,False,1GB,,0,1
33151,42.0,Connacht,male,585,62,0.0,CreditCard,3,True,True,2GB,Basic,3,1
48182,52.0,Munster,Male,554,59,544.86,DirectDebit,1,True,False,1GB,,0,1
24510,46.0,Connacht,Female,740,1,362.375,CreditCard,1,False,True,,Basic,0,1
96694,40.0,Connacht,Female,556,39,254.34,DirectDebit,1,False,True,,Basic,5,1
29502,49.0,Munster,Female,851,1,718.1999999999999,CreditCard,4,True,True,1GB,Premium,3,1
11187,45.0,Munster,Male,748,34,633.275,DD,2,True,True,500Mbps,Premium,4,1
70835,44.0,Connacht,Male,699,80,454.9625,CreditCard,3,True,True,2GB,Basic,2,1
9130,41.0,Munster,Female,595,26,760.725,DirectDebit,1,True,False,500Mbps,,2,1
68429,33.0,Munster,Female,623,49,680.325,DirectDebit,2,True,True,2GB,Basic,1,1
76787,52.0,Munster,Female,443,94,657.99,CreditCard,3,True,True,1GB,Premium,0,1
60176,45.0,Connacht,Female,484,60,918.7875,CreditCard,2,True,True,1GB,Premium,0,1
63197,39.0,Munster,Female,611,63,678.7625,CreditCard,3,True,True,1GB,Premium,0,1
23987,47.0,Ulster,female,706,12,775.1,DirectDebit,1,True,False,1GB,,0,1
11131,50.0,Munster,male,591,49,565.87,CreditCard,1,True,False,1GB,,0,1
56050,45.0,Ulster,F,685,70,0.0,DirectDebit,1,False,True,,Premium,7,1
64373,56.0,Leinster,Female,500,92,0.0,CreditCard,3,True,True,1GB,Premium,6,1
34034,55.0,Munster,Female,605,98,687.3375,CreditCard,4,True,True,1GB,Premium,1,1
16846,48.0,Munster,Male,637,24,869.85,CreditCard,1,False,True,,Basic,1,1
5019,38.0,Leinster,Female,867,113,457.87,DirectDebit,1,True,False,2GB,,4,1
73949,34.0,Munster,Male,509,73,633.74,CreditCard,1,True,False,500Mbps,,4,1
33096,39.0,Leinster,Male,394,126,0.0,DirectDebit,1,False,True,,Basic,1,1
68812,51.0,Connacht,Male,734,45,468.375,CreditCard,2,True,True,500Mbps,Premium,1,1
51078,40.0,Leinster,Male,544,1,367.8375,CreditCard,1,True,False,1GB,,7,1
95123,46.0,Leinster,Female,402,110,0.0,DirectDebit,1,True,False,500Mbps,,10,1
40078,49.0,Leinster,male,581,48,0.0,DirectDebit,1,False,True,,Basic,2,1
56667,37.0,Ulster,F,863,93,583.36,CreditCard,1,False,True,,Basic,0,1
79348,49.0,Munster,Male,497,65,555.99,DirectDebit,4,True,True,500Mbps,Basic,3,1
10577,37.0,Connacht,Female,629,50,0.0,DirectDebit,1,False,True,,Premium,4,1
90725,37.0,Munster,Female,624,83,575.08,DirectDebit,1,True,False,500Mbps,,1,1
52061,54.0,Leinster,Female,618,78,718.0500000000001,CreditCard,1,False,True,,Basic,0,1
91361,39.0,Connacht,Male,776,72,936.43,CreditCard,1,True,False,1GB,,1,1
2528,45.0,Leinster,Male,673,1,0.0,DirectDebit,1,False,True,,Basic,0,1
14017,41.0,Connacht,Male,603,89,459.425,DirectDebit,1,False,True,,Basic,0,1
29868,40.0,Munster,Male,693,1,693.9375,CC,1,False,True,,Premium,1,1
6701,40.0,Munster,Male,572,79,519.8,CreditCard,1,False,True,,Premium,3,1
32546,36.0,Connacht,Male,704,82,738.2625,CC,1,False,True,,Premium,0,1
50189,44.0,Leinster,Male,646,84,826.9875000000001,DirectDebit,1,False,True,,Premium,2,1
17848,33.0,Leinster,Female,722,52,0.0,DirectDebit,1,False,True,,Basic,0,1
57604,39.0,Munster,Female,537,1,607.75,DirectDebit,1,True,False,1GB,,1,1
44078,27.0,Ulster,Female,552,58,0.0,DD,3,True,True,1GB,Premium,1,1
38432,26.0,Leinster,Male,649,58,323.85,DirectDebit,2,True,True,2GB,Premium,0,1
60335,45.0,Munster,Male,502,80,600.3499999999999,DirectDebit,1,True,False,500Mbps,,1,1
16052,33.0,Munster,F,732,114,607.6625,CreditCard,1,True,False,500Mbps,,1,1
59671,44.0,Munster,Male,739,36,445.15,CC,1,False,True,,Premium,1,1
73054,59.0,Munster,male,556,63,539.77,CreditCard,2,True,True,500Mbps,Premium,5,1
72513,53.0,Connacht,Female,358,1,774.3875,DirectDebit,1,True,False,500Mbps,,0,1
35330,38.0,Munster,Female,668,91,840.7375000000001,DirectDebit,1,True,False,1GB,,6,1
39985,45.0,Leinster,Female,464,90,0.0,CreditCard,2,True,True,500Mbps,Premium,3,1
83171,52.0,Leinster,Female,722,38,0.0,DirectDebit,1,False,True,,Premium,7,1
93378,40.0,Leinster,Male,681,59,0.0,CreditCard,2,True,True,2GB,Premium,1,1
41679,28.0,Ulster,Male,615,67,583.85,DirectDebit,1,True,False,1GB,,5,1
78550,68.0,Munster,Female,557,77,652.75,DirectDebit,1,True,False,500Mbps,,0,1
26732,52.0,Ulster,Male,538,1,591.8375000000001,DirectDebit,1,False,True,,Premium,0,1
23794,43.0,Munster,Male,605,99,757.8375,DirectDebit,1,False,True,,Basic,1,1
97141,40.0,Munster,Female,555,12,517.41,DirectDebit,3,True,True,500Mbps,Premium,7,1
32477,43.0,Munster,Male,685,12,950.475,CreditCard,1,True,False,2GB,,0,1
97290,40.0,Leinster,Female,634,87,825.1,CreditCard,1,True,False,500Mbps,,7,1
67913,42.0,Connacht,Male,632,70,756.75,CreditCard,1,False,True,,Basic,2,1
68421,45.0,Munster,Female,638,87,779.2375,DirectDebit,1,False,True,,Premium,0,1
81761,57.0,Ulster,M,752,36,517.9,DirectDebit,1,True,False,1GB,,0,1
77935,32.0,Munster,Female,657,101,376.86,DirectDebit,1,True,False,500Mbps,,4,1
80148,49.0,Munster,female,682,48,407.46,DirectDebit,1,False,True,,Premium,2,1
44466,42.0,Munster,Female,768,52,462.23,CreditCard,1,False,True,,Basic,1,1
78416,48.0,Munster,Male,389,37,672.05,DirectDebit,1,True,False,1GB,,0,1
71835,36.0,Ulster,Female,628,105,0.0,CreditCard,1,True,False,500Mbps,,5,1
18685,39.0,Connacht,Female,495,73,764.35,DirectDebit,2,True,True,1GB,Premium,0,1
75590,43.0,Munster,Male,667,23,829.8625,DirectDebit,3,True,True,2GB,Basic,2,1
49866,45.0,Munster,Female,628,65,912.25,DirectDebit,2,True,True,1GB,Premium,0,1
55504,53.0,Connacht,Female,458,13,439.4,CreditCard,2,True,True,500Mbps,Premium,3,1
1267,35.0,Connacht,Female,605,36,0.0,DirectDebit,1,False,True,,Premium,0,1
2514,43.0,Munster,Male,848,13,781.4499999999999,DirectDebit,1,False,True,,Premium,2,1
49799,50.0,Munster,Female,743,68,578.85,CreditCard,1,False,True,,Premium,0,1
66278,40.0,Munster,Male,570,67,0.0,DirectDebit,1,False,True,,Basic,3,1
39775,42.0,Connacht,Male,561,88,0.0,CreditCard,2,True,True,500Mbps,Basic,9,1
31342,61.0,Munster,Male,461,45,467.82,DirectDebit,1,False,True,,Basic,2,1
94730,55.0,Munster,Male,444,114,473.72,,1,False,True,,Basic,0,1
75966,43.0,Ulster,Female,357,78,0.0,,1,True,False,2GB,,1,1
72143,49.0,Ulster,Female,474,36,0.0,CreditCard,1,False,True,,Premium,0,1
32927,39.0,Connacht,Female,806,1,0.0,CreditCard,1,False,True,,Basic,3,1
10795,41.0,Leinster,Female,720,125,638.6125,DirectDebit,3,True,True,500Mbps,Premium,0,1
34123,46.0,Connacht,Male,657,64,0.0,DirectDebit,1,True,False,1GB,,10,1
87643,51.0,Munster,Male,712,60,715.19,CreditCard,1,True,False,1GB,,5,1
290,51.0,Munster,female,505,60,638.2375,DirectDebit,1,True,False,1GB,,6,1
21984,40.0,Munster,Male,660,93,716.6750000000001,CreditCard,1,False,True,,Premium,1,1
27534,42.0,Leinster,Female,556,23,0.0,CreditCard,4,True,True,500Mbps,Premium,0,1
18061,33.0,Leinster,Male,619,13,0.0,CreditCard,3,True,True,1GB,Premium,0,1
12464,30.0,Leinster,Male,586,59,0.0,CC,1,False,True,,Premium,7,1
36971,22.0,Connacht,Female,697,105,0.0,DirectDebit,1,True,False,1GB,,0,1
70697,56.0,Munster,Male,635,1,650.5500000000001,CreditCard,2,True,True,1GB,Basic,1,1
68345,51.0,Munster,Male,440,88,540.16,DirectDebit,2,True,True,1GB,Premium,2,1
89197,52.0,Connacht,Female,720,77,0.0,DirectDebit,1,False,True,,Basic,1,1
53245,31.0,Connacht,Male,662,79,646.625,DirectDebit,1,True,False,1GB,,1,1
12401,41.0,Connacht,Male,705,60,960.575,DD,1,False,True,,Basic,1,1
41733,30.0,Ulster,Female,777,114,881.3,DirectDebit,1,True,False,1GB,,0,1
95615,57.0,Leinster,Male,541,26,0.0,CreditCard,2,True,True,500Mbps,Basic,0,1
24890,54.0,Munster,Male,706,12,821.35,CC,2,True,True,1GB,Basic,1,1
76019,28.0,Munster,Female,731,1,514.22,DirectDebit,1,False,True,,Basic,0,1
35940,34.0,Leinster,Female,620,87,966.95,DirectDebit,3,True,True,1GB,Basic,0,1
87284,61.0,Munster,Female,739,63,746.4125,DirectDebit,1,False,True,,Basic,0,1
19542,41.0,Munster,Female,718,93,763.4375,DirectDebit,1,False,True,,Basic,4,1
78397,55.0,Munster,Female,466,101,577.07,DirectDebit,2,True,True,500Mbps,Premium,5,1
76267,46.0,Connacht,Female,729,34,0.0,DirectDebit,1,True,False,1GB,,0,1
49050,38.0,Leinster,Male,709,57,685.4,DirectDebit,1,False,True,,Basic,1,1
12390,40.0,Ulster,Male,622,96,1126.9375,DirectDebit,1,True,False,1GB,,2,1
4932,37.0,Munster,Female,650,36,525.41,DirectDebit,1,False,True,,Premium,3,1
63172,36.0,Connacht,Female,500,23,0.0,DirectDebit,1,True,False,500Mbps,,0,1
62856,31.0,Munster,Female,481,100,638.7375,DirectDebit,1,False,True,,Basic,5,1
34738,48.0,Munster,Male,630,1,637.2375000000001,DirectDebit,1,True,False,1GB,,7,1
83117,51.0,Leinster,Male,425,26,1188.625,DirectDebit,1,True,False,1GB,,6,1
91824,50.0,Munster,Male,470,64,715.625,CreditCard,1,False,True,,Premium,1,1
54937,51.0,Leinster,female,878,1,0.0,DirectDebit,1,False,True,,Premium,0,1
801,42.0,Connacht,Male,786,82,511.0,DirectDebit,1,True,False,2GB,,3,1
23360,53.0,Ulster,Female,697,102,799.09,DirectDebit,4,True,True,500Mbps,Basic,0,1
46958,42.0,Connacht,male,645,1,337.525,DirectDebit,1,True,False,1GB,,0,1
3864,43.0,Ulster,Female,600,1,718.1624999999999,CreditCard,1,True,False,1GB,,2,1
75210,42.0,Leinster,Female,508,59,0.0,DirectDebit,1,True,False,500Mbps,,1,1
86426,55.0,Connacht,male,776,102,361.975,DirectDebit,2,True,True,1GB,Basic,0,1
95309,55.0,Ulster,Male,645,81,697.1500000000001,DirectDebit,1,False,True,,Basic,0,1
6159,40.0,Munster,Male,577,1,618.17,CreditCard,2,True,True,1GB,Premium,2,1
55194,45.0,Munster,Male,885,80,563.0625,DirectDebit,1,False,True,,Basic,4,1
73305,33.0,Munster,female,723,1,571.61,CreditCard,1,False,True,,Basic,6,1
6336,49.0,Connacht,F,774,94,313.17,CreditCard,2,True,True,1GB,Premium,0,1
39741,42.0,Leinster,Female,618,102,0.0,CreditCard,2,True,True,1GB,Premium,0,1
31720,51.0,Munster,female,734,77,405.7,DirectDebit,1,True,False,1GB,,0,1
47704,45.0,Leinster,Male,499,102,0.0,CreditCard,1,True,False,1GB,,5,1
979,42.0,Connacht,Male,756,12,0.0,DirectDebit,1,False,True,,Premium,1,1
23050,36.0,Munster,Male,572,95,421.725,DirectDebit,2,True,True,2GB,Premium,2,1
62825,30.0,Munster,Female,707,34,929.6,CreditCard,1,True,False,500Mbps,,0,1
35702,46.0,Munster,Male,355,111,784.5999999999999,CreditCard,2,True,True,1GB,Premium,3,1
66824,48.0,Ulster,Female,658,49,771.2625,DirectDebit,2,True,True,1GB,Basic,1,1
16407,39.0,Munster,Male,616,1,481.03,CreditCard,1,False,True,,Basic,3,1
219,,Leinster,Male,345,75,745.1999999999999,CreditCard,1,False,True,,Basic,0,1
10226,37.0,Connacht,Female,647,39,510.025,CreditCard,1,True,False,1GB,,2,1
86507,57.0,Connacht,Male,815,45,462.32,DirectDebit,1,False,True,,Basic,0,1
81248,37.0,Munster,Female,810,25,746.4499999999999,DirectDebit,1,True,False,500Mbps,,6,1
93785,33.0,Ulster,Female,566,26,0.0,DD,1,True,False,1GB,,2,1
32435,45.0,Munster,Male,732,26,690.4375,CreditCard,2,True,True,500Mbps,Premium,0,1
80179,64.0,Munster,Male,693,37,642.675,DirectDebit,1,False,True,,Premium,0,1
5485,52.0,Leinster,M,619,1,0.0,DirectDebit,2,True,True,1GB,Basic,4,1
5873,38.0,Connacht,Female,665,12,0.0,DirectDebit,3,True,True,1GB,Premium,7,1
7984,61.0,Ulster,Female,698,57,0.0,CreditCard,3,True,True,500Mbps,Premium,2,1
89388,43.0,Munster,Male,606,23,509.375,DirectDebit,4,True,True,1GB,Basic,1,1
89508,47.0,Munster,Female,622,35,868.7625,DirectDebit,1,False,True,,Basic,2,1
81940,35.0,Leinster,Female,480,1,419.4875,CreditCard,1,False,True,,Basic,1,1
81055,40.0,Munster,Male,670,1,574.82,CreditCard,1,False,True,,Basic,1,1
55173,44.0,Munster,Female,675,75,832.375,DirectDebit,1,False,True,,Basic,0,1
99713,24.0,Connacht,Male,573,37,654.9124999999999,DirectDebit,1,True,False,1GB,,1,1
11661,47.0,Leinster,Female,678,68,442.44,DirectDebit,2,True,True,1GB,Basic,7,1
22639,44.0,Munster,Female,740,103,496.43,DirectDebit,1,False,True,,Basic,0,1
65931,54.0,Leinster,Male,759,12,0.0,CreditCard,1,True,False,1GB,,1,1
42883,40.0,Munster,Female,533,13,634.5125,DirectDebit,1,False,True,,Premium,2,1
59946,42.0,Leinster,Female,565,68,0.0,CreditCard,3,True,True,500Mbps,Basic,2,1
40542,43.0,Leinster,female,814,121,880.5500000000001,CreditCard,1,False,True,,Premium,0,1
64822,37.0,Munster,Female,788,119,444.84,DirectDebit,1,False,True,,Basic,6,1
81406,32.0,Leinster,Male,623,1,481.0125,DirectDebit,2,True,True,2GB,Basic,2,1
88569,59.0,Munster,Female,545,1,0.0,DirectDebit,2,True,True,1GB,Basic,8,1
70679,41.0,Connacht,Male,582,35,731.8625,CreditCard,3,True,True,500Mbps,Basic,2,1
27344,40.0,Leinster,Male,487,46,1019.625,DirectDebit,1,False,True,,Premium,2,1
25736,46.0,Leinster,Female,745,90,0.0,DirectDebit,1,False,True,,Premium,1,1
61654,48.0,Munster,Male,599,61,581.675,DirectDebit,2,True,True,1GB,Basic,2,1
58474,45.0,Connacht,Female,619,24,905.5625,DirectDebit,1,True,False,1GB,,5,1
69869,60.0,Connacht,male,494,45,0.0,DirectDebit,1,False,True,,Basic,1,1
57936,59.0,Connacht,Male,618,1,0.0,DirectDebit,1,False,True,,Basic,0,1
23608,50.0,Munster,Male,675,50,738.0,CreditCard,1,False,True,,Premium,1,1
2455,57.0,Munster,Female,594,50,670.4250000000001,DirectDebit,1,True,False,1GB,,0,1
84670,56.0,Munster,Female,524,59,653.8375000000001,CreditCard,1,False,True,,Basic,9,1
50542,53.0,Leinster,Female,529,58,448.72,CC,1,True,False,500Mbps,,1,1
66392,31.0,Ulster,Female,488,63,0.0,DirectDebit,2,True,True,1GB,Basic,0,1
66376,34.0,Munster,Female,544,49,568.4125,DirectDebit,1,True,False,500Mbps,,3,1
94052,36.0,Ulster,Male,733,13,457.95,CreditCard,3,True,True,500Mbps,Premium,3,1
85907,71.0,Leinster,Male,765,35,0.0,DirectDebit,2,True,True,2GB,Basic,2,1
98168,52.0,Munster,Female,585,24,269.3875,DirectDebit,1,False,True,,Premium,0,1
86537,50.0,Leinster,Male,667,113,0.0,DirectDebit,1,True,False,500Mbps,,5,1
65993,47.0,Leinster,Male,781,34,623.4000000000001,DirectDebit,1,False,True,,Premium,1,1
40925,41.0,Munster,Male,556,1,562.62,CreditCard,1,True,False,500Mbps,,0,1
30912,46.0,Leinster,M,840,107,846.13,DirectDebit,1,False,True,,Premium,4,1
50614,55.0,Leinster,Female,593,26,935.6875,DirectDebit,1,True,False,500Mbps,,2,1
87593,33.0,Munster,Female,580,12,528.59,CreditCard,1,False,True,,Basic,0,1
73790,50.0,Munster,Male,531,13,832.35,DirectDebit,2,True,True,2GB,Premium,2,1
51245,36.0,Connacht,Male,709,60,428.5125,DD,1,True,False,500Mbps,,-1,1
37393,43.0,Ulster,Male,456,34,880.3,DirectDebit,1,False,True,,Basic,5,1
93461,48.0,Connacht,Male,436,26,0.0,DirectDebit,1,True,False,500Mbps,,4,1
